a_DT_date,a_DT_time,a_rank,b_name,c_symbol,d_price,e_P24h,f_P7d,g_marketCap,h_volumnCOIN,h_volumnUSD,i_circulatingSupply,k_imageChart
12/11/2021,12:08:35,5405,Medican Coin,MCAN,$0.04423,-6.21,-3.64,,"319,338 MCAN","$14,125",0 MCAN,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8559.svg
12/11/2021,12:08:35,5406,Beethoven X,BEETS,$0.8767,+4.39,+8.59,,"16,036 BEETS","$14,059",0 BEETS,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13244.svg
12/11/2021,12:08:35,5701,808TA,808TA,$0.0000003693,+3.01,+3.14,,"11,369,395,393 808TA","$4,199",0 808TA,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5108.svg
12/11/2021,12:08:35,5207,CPUcoin,CPU,$0.05451,-5.43,-3.28,,"401,188 CPU","$21,869",0 CPU,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8295.svg
12/11/2021,12:08:35,5208,Pampther,PAMPTHER,$0.0001005,-3.26,-8.88,,"217,083,385 PAMPTHER","$21,815",0 PAMPTHER,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9925.svg
12/11/2021,12:08:35,5209,Tsukiverse:Galactic Adventures,TSUGA,$0.0002116,+8.20,-8.18,,"103,029,280 TSUGA","$21,799",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13540.svg
12/11/2021,12:08:35,5210,Ninja Doge,$NINJADOGE,$0.000000001223,-3.65,-3.01,,"17,667,493,637,620 $NINJADOGE","$21,616",0 $NINJADOGE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11089.svg
12/11/2021,12:08:35,4407,TCGCoin 2.0,TCG2,$0.1827,+0.57,-1.18,,"488,952 TCG2","$89,348",0 TCG2,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11492.svg
12/11/2021,12:08:35,4408,HTMOON,HTMOON,$0.000000001854,+3.94,-6.98,,"48,187,806,734,824 HTMOON","$89,332",0 HTMOON,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10351.svg
12/11/2021,12:08:35,4409,NFT STARS,NFTS,$1.50,+2.88,-3.54,,"59,517 NFTS","$89,239",0 NFTS,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10311.svg
12/11/2021,12:08:35,4410,K-Tune,KTT,$0.05651,-2.99,-6.51,,"1,577,846 KTT","$89,168",0 KTT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5130.svg
12/11/2021,12:08:35,4102,MeconCash,MCH,$0.1098,+1.65,-3.25,,"1,301,862 MCH","$142,998",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/4844.svg
12/11/2021,12:08:35,4103,tBTC,TBTC,"$65,608.22",+0.83,+5.28,,2 TBTC,"$139,077",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5776.svg
12/11/2021,12:08:35,4104,Stabilize USD,SUSD,$1.04,+0.17,+0.46,,"137,816 SUSD","$143,261",0 SUSD,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13744.svg
12/11/2021,12:08:35,4105,Baby Moon Floki,FLOKI,$0.00000000008,-4.25,-1.62,,"1,789,932,386,911,093 FLOKI","$143,197",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13074.svg
12/11/2021,12:08:35,4106,Shield Network,SHIELDNET,$0.00001608,-0.10,+0.19,,"8,890,629,385 SHIELDNET","$142,946",0 SHIELDNET,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9457.svg
12/11/2021,12:08:35,5407,SOCIETY OF GALACTIC EXPLORATION,SGE,$0.00000005528,+0.03,-8.71,,"254,784,472,588 SGE","$14,085",0 SGE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10735.svg
12/11/2021,12:08:35,5408,3X Long Midcap Index Token,MIDBULL,$210.90,+4.46,+1.81,,67 MIDBULL,"$14,076",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6086.svg
12/11/2021,12:08:35,5409,Chow Chow,CHOW,$0.008187,+5.53,+3.19,,"1,718,092 CHOW","$14,066",0 CHOW,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8433.svg
12/11/2021,12:08:35,5410,Sphere,SPHR,$0.1378,-2.27,+1.13,,"102,032 SPHR","$14,058",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/914.svg
12/11/2021,12:08:35,5702,ODEM,ODE,$0.01189,-1.87,-3.69,,"352,671 ODE","$4,192",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/2631.svg
12/11/2021,12:08:35,5703,WHEN Token,WHEN,$0.001378,+0.13,+9.21,,"3,039,234 WHEN","$4,187",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3849.svg
12/11/2021,12:08:35,5704,Safeicarus,SAFEICARUS,$0.000000000672,+7.16,+8.26,,"6,191,524,822,371 SAFEICARUS","$4,163",0 SAFEICARUS,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9630.svg
12/11/2021,12:08:35,5705,3X Long TomoChain Token,TOMOBULL,$0.0004369,+5.00,-5.37,,"9,472,963 TOMOBULL","$4,139",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6090.svg
12/11/2021,12:08:35,4107,NFTPad,NFTPAD,$0.1389,+7.32,-7.77,,"1,028,005 NFTPAD","$142,835",0 NFTPAD,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11385.svg
12/11/2021,12:08:35,4108,StellarPayGlobal,XLPG,$0.498,-2.00,-6.72,,"286,077 XLPG","$142,463",0 XLPG,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5362.svg
12/11/2021,12:08:35,4109,Sekuritance,SKRT,$0.01137,+5.21,+5.43,,"12,534,695 SKRT","$142,535",0 SKRT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10554.svg
12/11/2021,12:08:35,4110,Divergence,DIVER,$0.2226,-1.98,-1.10,,"639,243 DIVER","$142,286",0 DIVER,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10532.svg
12/11/2021,12:08:35,5706,MDsquare,TMED,$0.0001154,-3.88,-7.42,,"35,833,408 TMED","$4,135",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6237.svg
12/11/2021,12:08:35,5707,Pippi Finance,PIPI,$0.01115,+2.73,+0.43,,"369,020 PIPI","$4,114",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9502.svg
12/11/2021,12:08:35,5708,CARAT,CARAT,$1.82,-7.98,-7.89,,"2,258 CARAT","$4,105",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3347.svg
12/11/2021,12:08:35,5709,Lizard Token,LIZARD,$0.0002034,-3.94,-9.35,,"20,161,541 LIZARD","$4,102",0 LIZARD,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/14019.svg
12/11/2021,12:08:35,5710,LifetionCoin,LTP,$0.01361,-6.17,-2.85,,"300,853 LTP","$4,095",0 LTP,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7790.svg
12/11/2021,12:08:35,6101,Square tokenized stock FTX,SQ,$228.54,-0.08,-4.81,,2 SQ,$388,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7902.svg
12/11/2021,12:08:35,6102,Flourish Coin,FLRS,$0.00000000076,+6.81,+0.98,,"504,092,456,503 FLRS",$383,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11403.svg
12/11/2021,12:08:35,6103,UniDollar,UNIUSD,$0.001677,+4.43,+4.59,,"228,309 UNIUSD",$383,0 UNIUSD,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5694.svg
12/11/2021,12:08:35,6104,Inverse Bitcoin Volatility Token,IBVOL,"$3,345.71",+4.03,+3.41,,0 IBVOL,$377,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5534.svg
12/11/2021,12:08:35,6105,CleanOcean,CLEANOCEAN,$0.000000002007,+0.52,-5.76,,"187,194,069,699 CLEANOCEAN",$376,0 CLEANOCEAN,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10499.svg
12/11/2021,12:08:35,6106,DogeWarrior,DWR,$0.000000001332,+2.78,-7.43,,"280,974,464,796 DWR",$374,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11449.svg
12/11/2021,12:08:35,6107,Maya Preferred,MAYP,"$88,423.96",+3.12,+5.45,,0 MAYP,$371,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/4077.svg
12/11/2021,12:08:35,6108,HeartBout Pay,HP,$0.00195,+0.54,+4.58,,"190,061 HP",$371,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5156.svg
12/11/2021,12:08:35,6109,Omega Protocol Money,OPM,$0.000004953,-0.18,-1.55,,"74,579,494 OPM",$369,0 OPM,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6888.svg
12/11/2021,12:08:35,6110,Monster Slayer Cash,MSC,$0.05036,+2.25,+1.39,,"7,181 MSC",$362,0 MSC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8428.svg
12/11/2021,12:08:35,4901,OASISBloc,OSB,$0.005461,-1.65,-3.27,,"6,936,268 OSB","$37,879",0 OSB,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7789.svg
12/11/2021,12:08:35,4902,April,APRIL,$0.009325,+9.74,+8.23,,"4,054,939 APRIL","$37,811",0 APRIL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10367.svg
12/11/2021,12:08:35,4903,SmartCoin (SMRT),SMRT,$0.01364,+5.76,-3.75,,"2,770,337 SMRT","$37,798",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12917.svg
12/11/2021,12:08:35,4904,Bitcashpay (new),BCP,$0.05064,-3.00,+5.93,,"743,435 BCP","$37,646",0 BCP,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11882.svg
12/11/2021,12:08:35,4905,Cosmic Music,CSMC,$0.0006456,-1.36,+0.82,,"58,163,286 CSMC","$37,551",0 CSMC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12990.svg
12/11/2021,12:08:35,4906,WFAIR,WFAIR,$0.1199,+4.72,+6.82,,"310,658 WFAIR","$37,261",0 WFAIR,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12522.svg
12/11/2021,12:08:35,4907,ReFork,EFK,$0.015,+1.31,+4.89,,"2,482,900 EFK","$37,250",0 EFK,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6761.svg
12/11/2021,12:08:35,4908,NOMY,NOMY,$0.000009001,-4.89,+6.30,,"4,133,291,016 NOMY","$37,205",0 NOMY,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/14043.svg
12/11/2021,12:08:35,4909,Defi Shopping Stake,DSS,$0.01511,-4.61,-6.72,,"2,490,840 DSS","$37,642",0 DSS,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7145.svg
12/11/2021,12:08:35,4910,ShibFueL,SHIBFUEL,$0.000000001745,-5.77,+7.91,,"21,314,221,302,246 SHIBFUEL","$37,203",0 SHIBFUEL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/14221.svg
12/11/2021,12:08:35,5301,URG University,URG-U,$0.0009788,+0.77,+1.85,,"18,317,967 URG-U","$17,929",0 URG-U,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12545.svg
12/11/2021,12:08:35,5302,Buffaloswap RED,REDBUFF,$0.3828,-5.02,-2.00,,"46,783 REDBUFF","$17,910",0 REDBUFF,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12673.svg
12/11/2021,12:08:35,5303,DISCIPLINA,DSCPL,$0.001909,+2.82,+7.99,,"9,378,894 DSCPL","$17,905",0 DSCPL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3761.svg
12/11/2021,12:08:35,5304,Score Token,SCO,$0.1606,-2.93,-1.26,,"110,892 SCO","$17,810",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11616.svg
12/11/2021,12:08:35,5305,Spookeletons Token,SPKL,$0.001106,-0.33,-4.44,,"16,274,027 SPKL","$17,991",0 SPKL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/14169.svg
12/11/2021,12:08:35,5306,Binance Smart Chain Girl,BSCGIRL,$0.02569,-6.41,-4.80,,"688,642 BSCGIRL","$17,694",0 BSCGIRL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10570.svg
12/11/2021,12:08:35,5307,Froge Finance,FROGE,$0.000007793,+2.61,-2.63,,"2,262,968,450 FROGE","$17,635",0 FROGE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9234.svg
12/11/2021,12:08:35,5308,BABYXRP,BBYXRP,$0.000000003356,+2.31,+4.32,,"5,252,507,296,892 BBYXRP","$17,628",0 BBYXRP,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10872.svg
12/11/2021,12:08:35,5309,3x Long Bitcoin SV Token,BSVBULL,$0.0000845,+1.32,+1.41,,"208,235,402 BSVBULL","$17,596",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5460.svg
12/11/2021,12:08:35,5310,GARD Governance Token,GGT,$0.00005696,-7.60,+2.86,,"307,820,570 GGT","$17,533",0 GGT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7658.svg
12/11/2021,12:08:35,5601,Tokenize Xchange,TKX,$11.69,+0.32,+7.89,,600 TKX,"$7,016",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/4715.svg
12/11/2021,12:08:35,5602,AzeusX,AZX,$0.0196,-8.87,-4.46,,"355,689 AZX","$6,973",0 AZX,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9917.svg
12/11/2021,12:08:35,5603,BankEth,BANKETH,$0.001459,+1.58,-5.68,,"4,693,843 BANKETH","$6,851",0 BANKETH,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11333.svg
12/11/2021,12:08:35,5604,FXT Token,FXT,$0.00009007,+2.55,-0.02,,"76,067,788 FXT","$6,852",0 FXT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8854.svg
12/11/2021,12:08:35,5605,PolyUnity Finance,UNITY,$2.30,-5.55,-2.98,,"2,975 UNITY","$6,841",0 UNITY,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13623.svg
12/11/2021,12:08:35,5606,4ART Coin,4ART,$0.07244,+5.67,-0.22,,"94,200 4ART","$6,824",0 4ART,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5912.svg
12/11/2021,12:08:35,6301,Dark,D4RK,$0.07279,-6.21,-6.37,,728 D4RK,$53,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3516.svg
12/11/2021,12:08:35,5801,Energy8,E8,$0.000000006843,-2.17,-3.78,,"356,083,418,076 E8","$2,437",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13649.svg
12/11/2021,12:08:35,5607,TakoDefi,TAKO,$0.1231,-0.25,-9.63,,"55,270 TAKO","$6,804",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9369.svg
12/11/2021,12:08:35,5608,Pundi X[old],NPXS,$0.004906,+0.14,+1.64,,"1,359,386 NPXS","$6,669",0 NPXS,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/2603.svg
12/11/2021,12:08:35,5609,COLD FINANCE,COLD,$0.0000000011,-0.04,+9.91,,"6,013,602,000,000 COLD","$6,616",0 COLD,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9751.svg
12/11/2021,12:08:35,5610,QUAI DAO,QUAI,$0.03547,+4.69,-6.58,,"185,890 QUAI","$6,593",0 QUAI,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8373.svg
12/11/2021,12:08:35,6302,Trism,TRISM,$0.2404,+2.62,+5.05,,219 TRISM,$53,0 TRISM,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8185.svg
12/11/2021,12:08:35,6303,TAL RUNE - Rune.Game,TAL,$0.7193,-0.19,-5.13,,73 TAL,$53,0 TAL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11998.svg
12/11/2021,12:08:35,6304,SPRINK,SPRINK,$0.1209,-2.08,-1.13,,431 SPRINK,$52,0 SPRINK,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8844.svg
12/11/2021,12:08:35,6305,ORT RUNE - Rune.Game,ORT,$0.9331,-0.53,-4.70,,54 ORT,$50,0 ORT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12000.svg
12/11/2021,12:08:35,6306,Silver Token,SILVER,$0.08701,-2.33,+2.47,,575 SILVER,$50,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11542.svg
12/11/2021,12:08:35,6307,Evrice,EVC,$0.001476,-6.82,+7.76,,"33,877 EVC",$50,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8820.svg
12/11/2021,12:08:35,5802,PieDAO Yearn Ecosystem Pie,YPIE,$1.88,-3.03,+7.71,,"1,283 YPIE","$2,410",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8324.svg
12/11/2021,12:08:35,5803,Toy Doge Coin,TOYDOGE,$0.000000000367,-3.06,-6.73,,"6,533,021,353,390 TOYDOGE","$2,398",0 TOYDOGE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11182.svg
12/11/2021,12:08:35,5804,SOLBERRY,SOLBERRY,$0.01828,+0.53,+1.54,,"131,507 SOLBERRY","$2,404",0 SOLBERRY,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12377.svg
12/11/2021,12:08:35,5805,The Seed Farm,SEED,$1.72,-0.14,-5.69,,"1,398 SEED","$2,399",0 SEED,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13466.svg
12/11/2021,12:08:35,5806,Ethereum Chain Token,ECT,$0.000002221,+9.78,+0.38,,"1,074,067,709 ECT","$2,385",0 ECT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11087.svg
12/11/2021,12:08:35,5807,Arix,ARIX,$0.6901,-0.03,+0.95,,"3,449 ARIX","$2,380",0 ARIX,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11862.svg
12/11/2021,12:08:35,6401,NUT MONEY,NUT,$0.01409,-1.67,-7.14,,937 NUT,$13,0 NUT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10836.svg
12/11/2021,12:08:35,6308,YEARNYFI NETWORK,YNI,$7.48,-5.09,-1.94,,7 YNI,$49,0 YNI,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8725.svg
12/11/2021,12:08:35,6309,Dune Network,DUN,$0.00195,+0.49,-3.86,,"25,355 DUN",$49,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5160.svg
12/11/2021,12:08:35,6310,ArbiFarm,AFARM,$0.1285,-3.72,-4.25,,382 AFARM,$49,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11937.svg
12/11/2021,12:08:35,5808,Bitcoin Banana,BIBA,$0.0000000123,+0.78,-7.59,,"192,778,100,000 BIBA","$2,372",0 BIBA,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11007.svg
12/11/2021,12:08:35,5809,ECOChain,ECOC,$0.0101,-2.44,+0.93,,"233,705 ECOC","$2,361",0 ECOC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5477.svg
12/11/2021,12:08:35,5810,FME,FME,$0.0006841,+7.96,-0.45,,"3,403,487 FME","$2,328",0 FME,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5955.svg
12/11/2021,12:08:35,6402,GigaPool,GIGA,$0.000003595,+3.38,+8.15,,"3,570,476 GIGA",$13,0 GIGA,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9897.svg
12/11/2021,12:08:35,6403,Unlimited FiscusFYI,UFFYI,$0.006499,+0.49,+4.53,,"1,974 UFFYI",$13,0 UFFYI,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7273.svg
12/11/2021,12:08:35,6404,GoalTime N,GTX,$0.0003502,+6.09,-0.03,,"35,530 GTX",$12,0 GTX,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5366.svg
12/11/2021,12:08:35,6405,The Hustle App,HUSL,$0.0006499,+0.49,+4.53,,"19,061 HUSL",$12,0 HUSL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5253.svg
12/11/2021,12:08:35,6406,Ubiner,UBIN,$0.0002201,+5.82,-0.03,,"55,705 UBIN",$12,0 UBIN,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7515.svg
12/11/2021,12:08:35,6601,VEHICLE DATA ARTIFICIAL INTELLIGENCE PLATFORM,VAIP,$0.4876,+0.54,+4.57,,,,0 VAIP,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5619.svg
12/11/2021,12:08:35,6407,Colibri Protocol,CLBR,$0.0001435,+3.12,+8.02,,"80,505 CLBR",$12,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7539.svg
12/11/2021,12:08:35,6408,NairaX,NIRX,$0.001381,-2.63,+5.97,,"8,214 NIRX",$11,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/4971.svg
12/11/2021,12:08:35,6409,CENTERCOIN,CENT,$0.0003249,-3.87,+3.32,,"34,546 CENT",$11,0 CENT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3681.svg
12/11/2021,12:08:35,6410,VN Token,VN,$0.05069,+0.47,+3.23,,216 VN,$11,0 VN,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5828.svg
12/11/2021,12:08:35,6602,VARC,VARC,$0.0004876,-2.07,+4.57,,,,0 VARC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5628.svg
12/11/2021,12:08:35,6603,CryptoBet,CBET,$0.0006501,+0.54,+4.57,,,,0 CBET,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5651.svg
12/11/2021,12:08:35,6604,ChainZ Arena,SOUL,$0.08761,+7.18,+2.96,,,,0 SOUL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5729.svg
12/11/2021,12:08:35,6605,BITCOINHEDGE,BTCHG,$3.00,-0.05,-0.08,,,,0 BTCHG,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5732.svg
12/11/2021,12:08:35,6606,Aave TUSD,ATUSD,$1.00,+0.03,+0.01,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5749.svg
12/11/2021,12:08:35,6607,Aave LINK,ALINK,$34.67,+1.37,+0.29,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5751.svg
12/11/2021,12:08:35,6608,Aave SNX,ASNX,$10.07,+2.90,-5.65,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5752.svg
12/11/2021,12:08:35,6609,Aave MKR,AMKR,"$2,998.09",+1.57,-0.05,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5753.svg
12/11/2021,12:08:35,6610,Aave BAT,ABAT,$1.17,+7.80,+7.02,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5754.svg
12/11/2021,12:08:35,6201,THUL RUNE - Rune.Game,THUL,$0.9369,-0.15,-6.30,,161 THUL,$151,0 THUL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12001.svg
12/11/2021,12:08:35,6202,AgaveCoin,AGVC,$0.01018,-0.23,-8.53,,"14,664 AGVC",$149,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3664.svg
12/11/2021,12:08:35,6203,Zuplo,ZLP,$0.001857,-2.51,+6.86,,"78,990 ZLP",$147,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7611.svg
12/11/2021,12:08:35,6204,SPACE-iZ,SPIZ,$0.003457,+2.17,+2.12,,"42,121 SPIZ",$146,0 SPIZ,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6626.svg
12/11/2021,12:08:35,6205,Scream,SCREAM,$57.52,-7.95,-4.73,,3 SCREAM,$145,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11497.svg
12/11/2021,12:08:35,6206,Bitcoffeen,BFF,$0.2975,+2.29,+7.37,,486 BFF,$145,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5180.svg
12/11/2021,12:08:35,6207,MoonDAO,MNDAO,$0.000000000761,+2.36,+8.75,,"186,709,507,497 MNDAO",$142,0 MNDAO,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9006.svg
12/11/2021,12:08:35,6208,eosBLACK,BLACK,$0.0003946,+8.74,+9.15,,"359,898 BLACK",$142,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3253.svg
12/11/2021,12:08:35,6209,DAppNode,NODE,$0.8239,+3.35,-0.28,,168 NODE,$139,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10990.svg
12/11/2021,12:08:35,6210,Kelpie Inu,KELPIE,$0.000000001101,-1.27,+4.69,,"125,005,768,819 KELPIE",$138,0 KELPIE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10736.svg
12/11/2021,12:08:36,6801,Richlab Token,RLE,$0.00002212,+2.12,-3.03,,,,0 RLE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7990.svg
12/11/2021,12:08:36,6802,Trinity Protocol,TRI,$0.0244,+3.41,+3.86,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7995.svg
12/11/2021,12:08:36,6803,Buy-Sell,BSE,$0.08353,-6.81,-7.69,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7996.svg
12/11/2021,12:08:36,6804,Predictz,PRDZ,$13.91,+3.41,+3.96,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7998.svg
12/11/2021,12:08:36,6805,Natural Farm Union Protocol,NFUP,$0.1272,+3.63,+5.46,,,,0 NFUP,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8007.svg
12/11/2021,12:08:36,6806,Davincij15 Token,DJ15,$174.48,+3.41,+3.02,,,,0 DJ15,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8011.svg
12/11/2021,12:08:36,6901,Dark Matter,DMT,$0,-0.00,-0.00,,,,0 DMT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9186.svg
12/11/2021,12:08:36,6807,MediconnectUk,MEDI,$0.01172,+0.47,-1.74,,,,0 MEDI,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8012.svg
12/11/2021,12:08:36,6808,SPICE,SPICE,$0.219,-0.05,-4.71,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8023.svg
12/11/2021,12:08:36,6809,R34P,R34P,$21.06,+3.41,+6.28,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8040.svg
12/11/2021,12:08:36,6810,Refract,RFR,"$1,134.82",+3.41,+4.04,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8041.svg
12/11/2021,12:08:36,6902,ziot Coin,ZIOT,$0.07583,+3.29,+4.34,,,,0 ZIOT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9226.svg
12/11/2021,12:08:36,6903,SafeYield,SAFEYIELD,$0.0006484,+2.42,+3.41,,,,0 SAFEYIELD,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9256.svg
